   Time             I1                VP1               V3              
 8.324100000E-001  3.671833896E+000  3.725420247E+000  4.998462610E-001 
 8.324200000E-001  3.676983974E+000  3.725163019E+000  4.998462592E-001 
 8.324300000E-001  3.682315097E+000  3.724896709E+000  4.998462573E-001 
 8.324400000E-001  3.687806227E+000  3.724622370E+000  4.998462555E-001 
 8.324500000E-001  3.693435691E+000  3.724341084E+000  4.998462537E-001 
 8.324600000E-001  3.699181273E+000  3.724053961E+000  4.998462519E-001 
 8.324700000E-001  3.705020297E+000  3.723762134E+000  4.998462500E-001 
 8.324800000E-001  3.710929721E+000  3.723466756E+000  4.998462482E-001 
 8.324900000E-001  3.716886221E+000  3.723168991E+000  4.998462463E-001 
 8.325000000E-001  3.722866291E+000  3.722870014E+000  4.998462445E-001 
 8.325100000E-001  3.728846329E+000  3.722571007E+000  4.998462427E-001 
 8.325200000E-001  3.734802736E+000  3.722273148E+000  4.998462408E-001 
 8.325300000E-001  3.740712004E+000  3.721977614E+000  4.998462390E-001 
 8.325400000E-001  3.746550812E+000  3.721685570E+000  4.998462371E-001 
 8.325500000E-001  3.752296116E+000  3.721398170E+000  4.998462352E-001 
 8.325600000E-001  3.757925243E+000  3.721116546E+000  4.998462334E-001 
 8.325700000E-001  3.763415977E+000  3.720841812E+000  4.998462315E-001 
 8.325800000E-001  3.768746649E+000  3.720575051E+000  4.998462296E-001 
 8.325900000E-001  3.773896221E+000  3.720317316E+000  4.998462278E-001 
 8.326000000E-001  3.778844370E+000  3.720069624E+000  4.998462259E-001 
 8.326100000E-001  3.783571567E+000  3.719832952E+000  4.998462240E-001 
 8.326200000E-001  3.788059157E+000  3.719608235E+000  4.998462222E-001 
 8.326300000E-001  3.792289430E+000  3.719396360E+000  4.998462203E-001 
 8.326400000E-001  3.796245690E+000  3.719198162E+000  4.998462184E-001 
 8.326500000E-001  3.799912323E+000  3.719014425E+000  4.998462165E-001 
 8.326600000E-001  3.803274861E+000  3.718845872E+000  4.998462146E-001 
 8.326700000E-001  3.806320030E+000  3.718693169E+000  4.998462127E-001 
 8.326800000E-001  3.809035815E+000  3.718556919E+000  4.998462109E-001 
 8.326900000E-001  3.811411497E+000  3.718437660E+000  4.998462090E-001 
 8.327000000E-001  3.813437700E+000  3.718335862E+000  4.998462071E-001 
 8.327100000E-001  3.815106428E+000  3.718251927E+000  4.998462052E-001 
 8.327200000E-001  3.816411094E+000  3.718186186E+000  4.998462033E-001 
 8.327300000E-001  3.817346551E+000  3.718138898E+000  4.998462014E-001 
 8.327400000E-001  3.817909106E+000  3.718110251E+000  4.998461995E-001 
 8.327500000E-001  3.818096540E+000  3.718100358E+000  4.998461976E-001 
 8.327600000E-001  3.817908111E+000  3.718109256E+000  4.998461957E-001 
 8.327700000E-001  3.817344565E+000  3.718136912E+000  4.998461938E-001 
 8.327800000E-001  3.816408125E+000  3.718183216E+000  4.998461919E-001 
 8.327900000E-001  3.815102487E+000  3.718247986E+000  4.998461900E-001 
 8.328000000E-001  3.813432804E+000  3.718330965E+000  4.998461881E-001 
 8.328100000E-001  3.811405664E+000  3.718431826E+000  4.998461862E-001 
 8.328200000E-001  3.809029069E+000  3.718550172E+000  4.998461844E-001 
 8.328300000E-001  3.806312397E+000  3.718685535E+000  4.998461825E-001 
 8.328400000E-001  3.803266371E+000  3.718837381E+000  4.998461806E-001 
 8.328500000E-001  3.799903010E+000  3.719005110E+000  4.998461787E-001 
 8.328600000E-001  3.796235590E+000  3.719188061E+000  4.998461768E-001 
 8.328700000E-001  3.792278583E+000  3.719385512E+000  4.998461749E-001 
 8.328800000E-001  3.788047606E+000  3.719596683E+000  4.998461730E-001 
 8.328900000E-001  3.783559358E+000  3.719820742E+000  4.998461712E-001 
 8.329000000E-001  3.778831550E+000  3.720056803E+000  4.998461693E-001 
 8.329100000E-001  3.773882842E+000  3.720303935E+000  4.998461674E-001 
 8.329200000E-001  3.768732763E+000  3.720561163E+000  4.998461655E-001 
 8.329300000E-001  3.763401639E+000  3.720827472E+000  4.998461637E-001 
 8.329400000E-001  3.757910509E+000  3.721101811E+000  4.998461618E-001 
 8.329500000E-001  3.752281045E+000  3.721383096E+000  4.998461599E-001 
 8.329600000E-001  3.746535462E+000  3.721670219E+000  4.998461581E-001 
 8.329700000E-001  3.740696437E+000  3.721962045E+000  4.998461562E-001 
 8.329800000E-001  3.734787013E+000  3.722257423E+000  4.998461544E-001 
 8.329900000E-001  3.728830511E+000  3.722555188E+000  4.998461525E-001 
 8.330000000E-001  3.722850441E+000  3.722854163E+000  4.998461507E-001 
 8.330100000E-001  3.716870402E+000  3.723153170E+000  4.998461488E-001 
 8.330200000E-001  3.710913995E+000  3.723451028E+000  4.998461470E-001 
 8.330300000E-001  3.705004727E+000  3.723746562E+000  4.998461451E-001 
 8.330400000E-001  3.699165918E+000  3.724038605E+000  4.998461433E-001 
 8.330500000E-001  3.693420613E+000  3.724326005E+000  4.998461415E-001 
 8.330600000E-001  3.687791486E+000  3.724607628E+000  4.998461396E-001 
 8.330700000E-001  3.682300751E+000  3.724882361E+000  4.998461378E-001 
 8.330800000E-001  3.676970078E+000  3.725149122E+000  4.998461360E-001 
 8.330900000E-001  3.671820506E+000  3.725406857E+000  4.998461342E-001 
 8.331000000E-001  3.666872357E+000  3.725654548E+000  4.998461323E-001 
 8.331100000E-001  3.662145159E+000  3.725891219E+000  4.998461305E-001 
 8.331200000E-001  3.657657567E+000  3.726115935E+000  4.998461287E-001 
 8.331300000E-001  3.653427294E+000  3.726327810E+000  4.998461269E-001 
 8.331400000E-001  3.649471034E+000  3.726526007E+000  4.998461251E-001 
 8.331500000E-001  3.645804400E+000  3.726709745E+000  4.998461233E-001 
 8.331600000E-001  3.642441862E+000  3.726878297E+000  4.998461214E-001 
 8.331700000E-001  3.639396692E+000  3.727030999E+000  4.998461196E-001 
 8.331800000E-001  3.636680907E+000  3.727167248E+000  4.998461178E-001 
 8.331900000E-001  3.634305225E+000  3.727286507E+000  4.998461160E-001 
 8.332000000E-001  3.632279021E+000  3.727388305E+000  4.998461142E-001 
 8.332100000E-001  3.630610293E+000  3.727472239E+000  4.998461124E-001 
 8.332200000E-001  3.629305626E+000  3.727537980E+000  4.998461106E-001 
 8.332300000E-001  3.628370168E+000  3.727585266E+000  4.998461088E-001 
 8.332400000E-001  3.627807612E+000  3.727613913E+000  4.998461070E-001 
 8.332500000E-001  3.627620178E+000  3.727623806E+000  4.998461052E-001 
 8.332600000E-001  3.627808606E+000  3.727614907E+000  4.998461034E-001 
 8.332700000E-001  3.628372152E+000  3.727587250E+000  4.998461016E-001 
 8.332800000E-001  3.629308591E+000  3.727540946E+000  4.998460998E-001 
 8.332900000E-001  3.630614229E+000  3.727476176E+000  4.998460980E-001 
 8.333000000E-001  3.632283912E+000  3.727393196E+000  4.998460962E-001 
 8.333100000E-001  3.634311051E+000  3.727292334E+000  4.998460944E-001 
 8.333200000E-001  3.636687645E+000  3.727173988E+000  4.998460926E-001 
 8.333300000E-001  3.639404317E+000  3.727038624E+000  4.998460908E-001 
 8.333400000E-001  3.642450343E+000  3.726886778E+000  4.998460890E-001 
 8.333500000E-001  3.645813702E+000  3.726719048E+000  4.998460872E-001 
 8.333600000E-001  3.649481122E+000  3.726536096E+000  4.998460854E-001 
 8.333700000E-001  3.653438128E+000  3.726338645E+000  4.998460836E-001 
 8.333800000E-001  3.657669104E+000  3.726127473E+000  4.998460818E-001 
 8.333900000E-001  3.662157352E+000  3.725903414E+000  4.998460800E-001 
 8.334000000E-001  3.666885160E+000  3.725667352E+000  4.998460781E-001 
 8.334100000E-001  3.671833867E+000  3.725420219E+000  4.998460763E-001 
 8.334200000E-001  3.676983946E+000  3.725162991E+000  4.998460745E-001 
 8.334300000E-001  3.682315069E+000  3.724896681E+000  4.998460727E-001 
 8.334400000E-001  3.687806199E+000  3.724622342E+000  4.998460709E-001 
 8.334500000E-001  3.693435663E+000  3.724341056E+000  4.998460690E-001 
 8.334600000E-001  3.699181244E+000  3.724053933E+000  4.998460672E-001 
 8.334700000E-001  3.705020270E+000  3.723762106E+000  4.998460654E-001 
 8.334800000E-001  3.710929693E+000  3.723466728E+000  4.998460635E-001 
 8.334900000E-001  3.716886193E+000  3.723168963E+000  4.998460617E-001 
 8.335000000E-001  3.722866263E+000  3.722869986E+000  4.998460598E-001 
 8.335100000E-001  3.728846301E+000  3.722570979E+000  4.998460580E-001 
 8.335200000E-001  3.734802708E+000  3.722273120E+000  4.998460561E-001 
 8.335300000E-001  3.740711976E+000  3.721977586E+000  4.998460543E-001 
 8.335400000E-001  3.746550783E+000  3.721685542E+000  4.998460524E-001 
 8.335500000E-001  3.752296088E+000  3.721398142E+000  4.998460506E-001 
 8.335600000E-001  3.757925215E+000  3.721116518E+000  4.998460487E-001 
 8.335700000E-001  3.763415950E+000  3.720841784E+000  4.998460468E-001 
 8.335800000E-001  3.768746621E+000  3.720575023E+000  4.998460450E-001 
 8.335900000E-001  3.773896193E+000  3.720317288E+000  4.998460431E-001 
 8.336000000E-001  3.778844342E+000  3.720069596E+000  4.998460412E-001 
 8.336100000E-001  3.783571540E+000  3.719832924E+000  4.998460394E-001 
 8.336200000E-001  3.788059129E+000  3.719608208E+000  4.998460375E-001 
 8.336300000E-001  3.792289403E+000  3.719396332E+000  4.998460356E-001 
 8.336400000E-001  3.796245662E+000  3.719198134E+000  4.998460337E-001 
 8.336500000E-001  3.799912296E+000  3.719014397E+000  4.998460318E-001 
 8.336600000E-001  3.803274833E+000  3.718845844E+000  4.998460300E-001 
 8.336700000E-001  3.806320003E+000  3.718693141E+000  4.998460281E-001 
 8.336800000E-001  3.809035787E+000  3.718556891E+000  4.998460262E-001 
 8.336900000E-001  3.811411469E+000  3.718437632E+000  4.998460243E-001 
 8.337000000E-001  3.813437671E+000  3.718335834E+000  4.998460224E-001 
 8.337100000E-001  3.815106399E+000  3.718251899E+000  4.998460205E-001 
 8.337200000E-001  3.816411066E+000  3.718186158E+000  4.998460186E-001 
 8.337300000E-001  3.817346523E+000  3.718138870E+000  4.998460167E-001 
 8.337400000E-001  3.817909078E+000  3.718110223E+000  4.998460148E-001 
 8.337500000E-001  3.818096511E+000  3.718100330E+000  4.998460129E-001 
 8.337600000E-001  3.817908083E+000  3.718109228E+000  4.998460110E-001 
 8.337700000E-001  3.817344537E+000  3.718136884E+000  4.998460092E-001 
 8.337800000E-001  3.816408097E+000  3.718183188E+000  4.998460073E-001 
 8.337900000E-001  3.815102459E+000  3.718247958E+000  4.998460054E-001 
 8.338000000E-001  3.813432775E+000  3.718330937E+000  4.998460035E-001 
 8.338100000E-001  3.811405636E+000  3.718431798E+000  4.998460016E-001 
 8.338200000E-001  3.809029041E+000  3.718550144E+000  4.998459997E-001 
 8.338300000E-001  3.806312369E+000  3.718685507E+000  4.998459978E-001 
 8.338400000E-001  3.803266342E+000  3.718837353E+000  4.998459959E-001 
 8.338500000E-001  3.799902982E+000  3.719005082E+000  4.998459940E-001 
 8.338600000E-001  3.796235562E+000  3.719188033E+000  4.998459921E-001 
 8.338700000E-001  3.792278555E+000  3.719385484E+000  4.998459903E-001 
 8.338800000E-001  3.788047579E+000  3.719596655E+000  4.998459884E-001 
 8.338900000E-001  3.783559330E+000  3.719820714E+000  4.998459865E-001 
 8.339000000E-001  3.778831522E+000  3.720056775E+000  4.998459846E-001 
 8.339100000E-001  3.773882813E+000  3.720303907E+000  4.998459828E-001 
 8.339200000E-001  3.768732735E+000  3.720561135E+000  4.998459809E-001 
 8.339300000E-001  3.763401611E+000  3.720827444E+000  4.998459790E-001 
 8.339400000E-001  3.757910481E+000  3.721101783E+000  4.998459771E-001 
 8.339500000E-001  3.752281016E+000  3.721383068E+000  4.998459753E-001 
 8.339600000E-001  3.746535434E+000  3.721670191E+000  4.998459734E-001 
 8.339700000E-001  3.740696408E+000  3.721962017E+000  4.998459716E-001 
 8.339800000E-001  3.734786984E+000  3.722257395E+000  4.998459697E-001 
 8.339900000E-001  3.728830483E+000  3.722555160E+000  4.998459679E-001 
 8.340000000E-001  3.722850413E+000  3.722854135E+000  4.998459660E-001 
 8.340100000E-001  3.716870374E+000  3.723153142E+000  4.998459642E-001 
 8.340200000E-001  3.710913967E+000  3.723451000E+000  4.998459623E-001 
 8.340300000E-001  3.705004699E+000  3.723746534E+000  4.998459605E-001 
 8.340400000E-001  3.699165890E+000  3.724038577E+000  4.998459586E-001 
 8.340500000E-001  3.693420585E+000  3.724325977E+000  4.998459568E-001 
 8.340600000E-001  3.687791458E+000  3.724607600E+000  4.998459550E-001 
 8.340700000E-001  3.682300723E+000  3.724882333E+000  4.998459531E-001 
 8.340800000E-001  3.676970050E+000  3.725149094E+000  4.998459513E-001 
 8.340900000E-001  3.671820478E+000  3.725406829E+000  4.998459495E-001 
 8.341000000E-001  3.666872328E+000  3.725654520E+000  4.998459477E-001 
 8.341100000E-001  3.662145131E+000  3.725891191E+000  4.998459458E-001 
 8.341200000E-001  3.657657540E+000  3.726115907E+000  4.998459440E-001 
 8.341300000E-001  3.653427266E+000  3.726327782E+000  4.998459422E-001 
 8.341400000E-001  3.649471006E+000  3.726525979E+000  4.998459404E-001 
 8.341500000E-001  3.645804372E+000  3.726709717E+000  4.998459386E-001 
 8.341600000E-001  3.642441834E+000  3.726878269E+000  4.998459368E-001 
 8.341700000E-001  3.639396664E+000  3.727030971E+000  4.998459350E-001 
 8.341800000E-001  3.636680879E+000  3.727167220E+000  4.998459332E-001 
 8.341900000E-001  3.634305197E+000  3.727286479E+000  4.998459314E-001 
 8.342000000E-001  3.632278993E+000  3.727388277E+000  4.998459296E-001 
 8.342100000E-001  3.630610265E+000  3.727472211E+000  4.998459278E-001 
 8.342200000E-001  3.629305597E+000  3.727537952E+000  4.998459260E-001 
 8.342300000E-001  3.628370140E+000  3.727585238E+000  4.998459242E-001 
 8.342400000E-001  3.627807585E+000  3.727613885E+000  4.998459224E-001 
 8.342500000E-001  3.627620150E+000  3.727623778E+000  4.998459206E-001 
 8.342600000E-001  3.627808578E+000  3.727614879E+000  4.998459188E-001 
 8.342700000E-001  3.628372124E+000  3.727587222E+000  4.998459170E-001 
 8.342800000E-001  3.629308563E+000  3.727540918E+000  4.998459152E-001 
 8.342900000E-001  3.630614201E+000  3.727476148E+000  4.998459134E-001 
 8.343000000E-001  3.632283884E+000  3.727393168E+000  4.998459116E-001 
 8.343100000E-001  3.634311023E+000  3.727292306E+000  4.998459098E-001 
 8.343200000E-001  3.636687618E+000  3.727173960E+000  4.998459080E-001 
 8.343300000E-001  3.639404289E+000  3.727038596E+000  4.998459062E-001 
 8.343400000E-001  3.642450314E+000  3.726886750E+000  4.998459043E-001 
 8.343500000E-001  3.645813675E+000  3.726719020E+000  4.998459025E-001 
 8.343600000E-001  3.649481094E+000  3.726536068E+000  4.998459007E-001 
 8.343700000E-001  3.653438100E+000  3.726338617E+000  4.998458989E-001 
 8.343800000E-001  3.657669076E+000  3.726127445E+000  4.998458971E-001 
 8.343900000E-001  3.662157324E+000  3.725903386E+000  4.998458953E-001 
 8.344000000E-001  3.666885132E+000  3.725667324E+000  4.998458935E-001 
 8.344100000E-001  3.671833840E+000  3.725420191E+000  4.998458917E-001 
 8.344200000E-001  3.676983918E+000  3.725162963E+000  4.998458898E-001 
 8.344300000E-001  3.682315041E+000  3.724896653E+000  4.998458880E-001 
 8.344400000E-001  3.687806171E+000  3.724622314E+000  4.998458862E-001 
 8.344500000E-001  3.693435635E+000  3.724341028E+000  4.998458844E-001 
 8.344600000E-001  3.699181216E+000  3.724053905E+000  4.998458825E-001 
 8.344700000E-001  3.705020241E+000  3.723762078E+000  4.998458807E-001 
 8.344800000E-001  3.710929665E+000  3.723466700E+000  4.998458789E-001 
 8.344900000E-001  3.716886165E+000  3.723168935E+000  4.998458770E-001 
 8.345000000E-001  3.722866235E+000  3.722869958E+000  4.998458752E-001 
 8.345100000E-001  3.728846274E+000  3.722570951E+000  4.998458733E-001 
 8.345200000E-001  3.734802680E+000  3.722273092E+000  4.998458715E-001 
 8.345300000E-001  3.740711948E+000  3.721977558E+000  4.998458696E-001 
 8.345400000E-001  3.746550755E+000  3.721685514E+000  4.998458678E-001 
 8.345500000E-001  3.752296060E+000  3.721398114E+000  4.998458659E-001 
 8.345600000E-001  3.757925187E+000  3.721116490E+000  4.998458640E-001 
 8.345700000E-001  3.763415922E+000  3.720841756E+000  4.998458622E-001 
 8.345800000E-001  3.768746593E+000  3.720574995E+000  4.998458603E-001 
 8.345900000E-001  3.773896165E+000  3.720317260E+000  4.998458584E-001 
 8.346000000E-001  3.778844313E+000  3.720069568E+000  4.998458566E-001 
 8.346100000E-001  3.783571511E+000  3.719832896E+000  4.998458547E-001 
 8.346200000E-001  3.788059102E+000  3.719608180E+000  4.998458528E-001 
 8.346300000E-001  3.792289374E+000  3.719396304E+000  4.998458509E-001 
 8.346400000E-001  3.796245634E+000  3.719198106E+000  4.998458491E-001 
 8.346500000E-001  3.799912268E+000  3.719014369E+000  4.998458472E-001 
 8.346600000E-001  3.803274804E+000  3.718845816E+000  4.998458453E-001 
 8.346700000E-001  3.806319974E+000  3.718693113E+000  4.998458434E-001 
 8.346800000E-001  3.809035759E+000  3.718556863E+000  4.998458415E-001 
 8.346900000E-001  3.811411441E+000  3.718437604E+000  4.998458396E-001 
 8.347000000E-001  3.813437644E+000  3.718335806E+000  4.998458377E-001 
 8.347100000E-001  3.815106372E+000  3.718251871E+000  4.998458358E-001 
 8.347200000E-001  3.816411038E+000  3.718186130E+000  4.998458340E-001 
 8.347300000E-001  3.817346495E+000  3.718138842E+000  4.998458321E-001 
 8.347400000E-001  3.817909050E+000  3.718110195E+000  4.998458302E-001 
 8.347500000E-001  3.818096483E+000  3.718100302E+000  4.998458283E-001 
 8.347600000E-001  3.817908055E+000  3.718109200E+000  4.998458264E-001 
 8.347700000E-001  3.817344509E+000  3.718136856E+000  4.998458245E-001 
 8.347800000E-001  3.816408069E+000  3.718183160E+000  4.998458226E-001 
 8.347900000E-001  3.815102431E+000  3.718247930E+000  4.998458207E-001 
 8.348000000E-001  3.813432748E+000  3.718330909E+000  4.998458188E-001 
 8.348100000E-001  3.811405608E+000  3.718431770E+000  4.998458169E-001 
 8.348200000E-001  3.809029013E+000  3.718550116E+000  4.998458150E-001 
 8.348300000E-001  3.806312341E+000  3.718685479E+000  4.998458131E-001 
 8.348400000E-001  3.803266315E+000  3.718837325E+000  4.998458113E-001 
 8.348500000E-001  3.799902954E+000  3.719005054E+000  4.998458094E-001 
 8.348600000E-001  3.796235534E+000  3.719188005E+000  4.998458075E-001 
 8.348700000E-001  3.792278527E+000  3.719385456E+000  4.998458056E-001 
 8.348800000E-001  3.788047550E+000  3.719596627E+000  4.998458037E-001 
 8.348900000E-001  3.783559302E+000  3.719820686E+000  4.998458018E-001 
